Time,Total Power(uAh),,GPS time(ms),GPS Power(uAh),Sensors Power(uAh),,CPU-total time(ms),CPU-foreground time(ms),CPU-wakeup time(ms),CPU Power(uAh),,Net In(Byte),Net Out(Byte),TCP Power(uAh),,WiFi-On time(ms),WiFi-on Power(uAh),WiFi-scan time(ms),WiFi-scan Power(uAh)
'13:55:39.588,19.16,,0.00,0.00,21.76,,0.00,0.00,36606.00,-2.60,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:40.605,19.29,,0.00,0.00,21.89,,0.00,0.00,36606.00,-2.60,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:41.579,19.43,,0.00,0.00,22.02,,0.00,0.00,36606.00,-2.60,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:42.599,19.56,,0.00,0.00,22.16,,0.00,0.00,36606.00,-2.60,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:43.592,19.69,,0.00,0.00,22.29,,0.00,0.00,36606.00,-2.60,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:44.585,19.82,,0.00,0.00,22.42,,0.00,0.00,36606.00,-2.60,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:45.632,19.96,,0.00,0.00,22.56,,0.00,0.00,36606.00,-2.60,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:46.596,20.09,,0.00,0.00,22.69,,0.00,0.00,36606.00,-2.60,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:47.613,20.23,,0.00,0.00,22.83,,0.00,0.00,36606.00,-2.60,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:48.599,20.36,,0.00,0.00,22.96,,0.00,0.00,36606.00,-2.60,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:49.602,20.49,,0.00,0.00,23.09,,0.00,0.00,36606.00,-2.60,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:50.576,20.62,,0.00,0.00,23.22,,0.00,0.00,36606.00,-2.60,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:51.610,20.76,,0.00,0.00,23.36,,0.00,0.00,36606.00,-2.60,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:52.595,20.89,,0.00,0.00,23.49,,0.00,0.00,36606.00,-2.60,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:53.660,21.03,,0.00,0.00,23.63,,0.00,0.00,36606.00,-2.60,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:54.591,21.16,,0.00,0.00,23.76,,0.00,0.00,36606.00,-2.60,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:55.602,21.29,,0.00,0.00,23.89,,0.00,0.00,36606.00,-2.60,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:56.616,21.43,,0.00,0.00,24.03,,0.00,0.00,36606.00,-2.60,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:57.596,21.56,,0.00,0.00,24.16,,0.00,0.00,36606.00,-2.60,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:58.623,21.69,,0.00,0.00,24.29,,0.00,0.00,36606.00,-2.60,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:59.586,21.82,,0.00,0.00,24.42,,0.00,0.00,36606.00,-2.60,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:56:00.593,21.96,,0.00,0.00,24.56,,0.00,0.00,36606.00,-2.60,,0,0,0.00,,0.00,0.00,0.00,0.00
