Time,CPU_Process(%),PSS-API(KB),PSS-Dumpsys(KB),VmSize(KB),RSS(KB),NetIn(Byte),NetOut(Byte),,CPU_Process_Sys,CPU_Process_Usr,DalvikPrivateDirty,DalvikPss,DalvikSharedDirty,NativePrivateDirty,NativePss,NativeSharedDirty,OtherPrivateDirty,OtherPss,OtherSharedDirty,NativePss,NativeSharedDirty,NativePrivateDirty,NativeHeapSize,NativeHeapAlloc,NativeHeapFree,DalvikPss,DalvikSharedDirty,DalvikPrivateDirty,DalvikHeapSize,DalvikHeapAlloc,DalvikHeapFree,TotalPss,TotalSharedDirty,TotalPrivateDirty,TotalHeapSize,TotalHeapAlloc,TotalHeapFree
'13:20:13.332,48.97959,54520,-1,542796,91420,88196,68601,,5.612245,43.367348,13544,13783,9240,0,0,0,32680,40737,2560,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:20:14.336,53.846153,54804,-1,542968,91704,88198,68603,,4.6153846,49.23077,13564,13803,9240,0,0,0,32944,41001,2560,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:20:15.364,39.130436,54968,-1,542968,91868,88200,68605,,0.4830918,38.647343,13732,13971,9240,0,0,0,32940,40997,2560,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:20:16.348,54.12371,55502,-1,542796,92404,88775,69158,,4.123711,50.0,14408,14647,9240,0,0,0,32792,40855,2560,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:20:17.367,52.551018,55850,-1,542968,92848,90547,69993,,4.0816326,48.469387,14600,14839,9240,0,0,0,32948,41011,2560,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:20:18.332,43.68421,56245,-1,550688,93080,90549,70568,,5.7894735,37.894737,14792,15031,9240,0,0,0,33088,41214,2560,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:20:19.336,54.166668,55254,-1,542364,92156,91159,70570,,5.7291665,48.4375,14796,15035,9240,0,0,0,32132,40219,2560,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:20:20.317,40.314133,55254,-1,542364,92156,91164,70575,,1.5706806,38.743454,14796,15035,9240,0,0,0,32132,40219,2560,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:20:21.348,3.0150752,55254,-1,542364,92156,91164,70575,,0.5025126,2.5125628,14796,15035,9240,0,0,0,32132,40219,2560,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:20:22.354,2.617801,55254,-1,542364,92156,91168,70579,,0.0,2.617801,14796,15035,9240,0,0,0,32132,40219,2560,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
